appraisal_id,organization_name,property_type,loan_type,created_at,qc_versions,revision_exists,lender_revision_exists,minutes_cycle_time,minutes_in_review_v1,minutes_in_queue,rules_run
APR-004622,Delta Appraisal,Multi-Family,Purchase,2025-07-21 11:04:14,1,1,False,56,45.0,11,180
APR-004623,Ocean Appraisal,Condo,Refinance,2025-08-08 11:04:14,1,0,False,13,7.0,6,83
APR-004624,Delta-Appraisal,Multi-Family,Purchase,2025-09-04 11:04:14,1,1,False,55,42.0,13,130
APR-004625,Forest Appraisal,Condo,Purchase,2025-10-09 11:04:14,1,0,False,216,16.0,200,123
APR-004626,Ocean Appraisal LLC,Townhouse,HELOC,2025-09-12 11:04:14,1,0,True,28,19.0,9,93
APR-004627,Horizon Appraisal,Single Family,Refinance,2025-10-03 11:04:14,1,0,False,223,9.0,214,75
APR-004628,Horizon Appraisal,Multi-Family,Refinance,2025-09-23 11:04:14,2,1,True,378,6.0,120,64
APR-004629,Horizon Appraisal,Manufactured,Refinance,2025-10-04 11:04:14,1,0,False,224,5.0,219,50
APR-004630,Horizon Appraisal,Condo,Refinance,2025-08-05 11:04:14,1,0,False,125,5.0,120,71
APR-004631,River Appraisal,Multi-Family,Purchase,2025-08-11 11:04:14,1,1,False,23,17.0,6,115
APR-004632,Ocean Appraisal,Townhouse,REFINANCE,2025-09-23 11:04:14,1,0,False,26,16.0,10,63
APR-004633,Delta Appraisal,Condo,Purchase,2025-10-07 11:04:14,1,1,False,61,50.0,11,159
APR-004634,Forest Appraisal Inc,Townhouse,Purchase,2025-10-14 11:04:14,1,1,False,222,38.0,184,123
APR-004635,Ocean Appraisal,Multi-Family,Refinance,2025-09-01 11:04:14,1,0,True,20,9.0,11,83
APR-004636,Horizon Appraisal,Multi-Family,Refinance,2025-08-28 11:04:14,2,1,False,474,6.0,115,60
APR-004637,Delta Appraisal,Single Family,Purchase,2025-10-11 11:04:14,1,1,False,63,48.0,15,154
APR-004638,Forest Appraisal,Condo,Purchase,2025-09-24 11:04:14,2,1,True,906,25.0,175,141
APR-004639,River Appraisal,Townhouse,Refinance,2025-08-20 11:04:14,1,1,False,19,12.0,7,67
APR-004640,Forest Appraisal,Multi-Family,HELOC,2025-09-05 11:04:14,2,1,True,666,7.0,122,100
APR-004641,Delta Appraisal LLC,Townhouse,Purchase,2025-08-03 11:04:14,2,1,False,1937,32.0,13,148
APR-004642,Delta Appraisal,Condo,purchase,2025-10-06 11:04:14,1,0,False,52,39.0,13,165
APR-004643,Forest Appraisal,Townhouse,Refinance,2025-09-28 11:04:14,1,0,False,130,9.0,121,51
APR-004644,Horizon Appraisal,Condo,Refinance,2025-08-14 11:04:14,1,0,True,180,6.0,174,56
APR-004645,Delta Appraisal,Single Family,HELOC,2025-09-28 11:04:14,2,1,False,432,26.0,11,112
APR-004646,River Appraisal,Single Family,Purchase,2025-08-19 11:04:14,1,0,True,11,5.0,6,120
APR-004647,River Appraisal,Multi-Family,Purchase,2025-08-29 11:04:14,1,1,False,27,22.0,5,135
APR-004648,Forest Appraisal,Multi-Family,HELOC,2025-08-29 11:04:14,1,1,True,206,30.0,176,1417
APR-004649,Forest Appraisal,Multi-Family,HELOC,2025-08-07 11:04:14,1,1,True,214,24.0,190,103
APR-004650,Delta Appraisal,Condo,Purchase,2025-10-13 11:04:14,1,1,False,55,44.0,11,144
APR-004651,River Appraisal,Townhouse,Purchase,2025-10-12 11:04:14,1,1,False,25,20.0,5,130
APR-004652,Ocean Appraisal,Single Family,Purchase,2025-09-19 11:04:14,1,1,True,35,27.0,8,134
APR-004653,Delta Review,Townhouse,Refinance,2025-09-02 11:04:14,2,1,False,342,25.0,10,91
APR-004654,Ocean Appraisal Inc.,Manufactured,HELOC,2025-09-17 11:04:14,1,1,False,37,26.0,11,102
APR-004655,River Appraisals LLC,Townhouse,HELOC,2025-09-26 11:04:14,3,1,False,744,5.0,7,95
APR-004656,Ocean Appraisal,Townhouse,Refinance,2025-09-17 11:04:14,2,1,True,1356,8.0,7,74
APR-004657,River Appraisal,Townhouse,Purchase,2025-08-10 11:04:14,1,1,True,27,21.0,6,136
APR-004658,Delta Appraisal,Manufactured,Purchase,2025-10-11 11:04:14,2,1,False,1668,41.0,13,173
APR-004659,Delta Appraisal,Multi-Family,Purchase,2025-07-31 11:04:14,2,1,False,1182,37.0,12,161
APR-004660,Delta Appraisal,Condo,Purchase ,2025-07-23 11:04:14,2,1,False,636,30.0,9,129
APR-004661,Delta Appraisal,Manufactured,Refinance,2025-08-28 11:04:14,2,1,True,852,15.0,10,85
APR-004662,Forest Appraisal,Single Family,Purchase,2025-07-21 11:04:14,1,0,True,193,18.0,175,127
APR-004663,River Appraisal,Single Family,Purchase,2025-08-25 11:04:14,3,1,False,1554,23.0,4,135
APR-004664,River Appraisal,Townhouse,Purchase,2025-07-30 11:04:14,1,0,False,11,6.0,5,124
APR-004665,River Appraisal,Condo,Purchase,2025-08-13 11:04:14,2,1,False,474,19.0,5,159
APR-004666,River Appraisal,Multi-Family,Purchase,2025-08-13 11:04:14,5,1,False,2220,25.0,6,132
APR-004667,Horizon Appraisal,Single Family,Refinance,2025-09-22 11:04:14,1,0,False,193,5.0,188,75
APR-004668,Forest Appraisal,Townhouse,Refinance,2025-09-12 11:04:14,1,1,False,154,28.0,126,59
APR-004669,Ocean Appraisal,Townhouse,Purchase,2025-10-04 11:04:14,1,1,False,45,36.0,9,139
APR-004670,Forest Appraisal,Single Family,Refinance,2025-10-07 11:04:14,1,0,False,229,7.0,222,52
APR-004671,River Appraisal,Single Family,HELOC,2025-07-28 11:04:14,1,0,False,20,14.0,6,113
APR-004672,River Appraisal,Manufactured,Purchase,2025-09-04 11:04:14,2,1,False,1296,15.0,5,148
APR-004673,Delta Appraisal,Manufactured,HELOC,2025-08-01 11:04:14,1,1,False,42,32.0,10,96
APR-004674,Delta Appraisal,Manufactured,Purchase,2025-07-24 11:04:14,1,1,False,49,34.0,15,169
APR-004675,Forest Appraisal,Townhouse,Refinance,2025-07-17 11:04:14,1,0,True,130,8.0,122,61
APR-004676,River Appraisal,Manufactured,Purchase,2025-09-20 11:04:14,1,1,False,23,16.0,7,113
APR-004677,Delta Appraisal,Multi-Family,Refinance,2025-08-30 11:04:14,3,1,True,1212,14.0,13,73
APR-004678,Forest Appraisal,Manufactured,Refinance,2025-08-28 11:04:14,1,1,False,220,20.0,200,67
APR-004679,Horizon Appraisal Co.,Manufactured,Purchase,2025-08-27 11:04:14,1,1,False,198,24.0,174,148
APR-004680,Delta Appraisal,Manufactured,Purchase,2025-09-12 11:04:14,1,0,False,39,27.0,12,147
APR-004681,Horizon Appraisal,Condo,Purchase,2025-08-07 11:04:14,1,0,False,207,20.0,187,137
APR-004682,Horizon Appraisal,Townhouse,Refinance,2025-09-20 11:04:14,1,0,True,214,9.0,205,68
APR-004683,River Appraisal,Manufactured,Purchase,2025-08-29 11:04:14,1,1,False,30,25.0,5,152
APR-004684,Horizon Appraisal Inc,Manufactured,HELOC,2025-08-26 11:04:14,1,0,True,225,7.0,218,99
APR-004685,River Appraisal,Townhouse,Purchase,2025-08-02 11:04:14,1,1,False,30,23.0,7,159
APR-004686,Delta Appraisal,Multi-Family,HELOC,2025-07-27 11:04:14,1,1,False,46,31.0,15,114
APR-004687,River Appraisal,Single Family,Purchase,2025-07-17 11:04:14,4,1,False,624,30.0,5,145
APR-004688,Ocean Appraisal,Townhouse,Purchase,2025-08-25 11:04:14,1,1,False,44,35.0,9,141
APR-004689,Forest Appraisal,Single Family,Purchase,2025-08-15 11:04:14,1,0,False,184,,169,139
APR-004690,Forest Appraisal Inc,Townhouse,Purchase,2025-07-31 11:04:14,1,0,True,231,23.0,208,132
APR-004691,River Appraisal,Townhouse,Purchase,2025-07-17 11:04:14,1,0,False,15,11.0,4,129
APR-004692,River Appraisal,Condo,Purchase,2025-09-21 11:04:14,1,1,True,16,11.0,5,129
APR-004693,Horizon Appraisal Inc,Single Family,Refinance,2025-08-09 11:04:14,1,0,True,173,9.0,164,77
APR-004694,River Appraisal,Manufactured,Purchase,2025-09-21 11:04:14,1,1,False,17,13.0,4,132
APR-004695,Delta Appraisal,Manufactured,Purchase,2025-09-30 11:04:14,1,1,False,50,38.0,12,142
APR-004696,Horizon Appraisal,Condo,Purchase,2025-10-13 11:04:14,1,1,False,147,15.0,132,143
APR-004697,Horizon Appraisal Co.,Multi-Family,Purchase,2025-10-06 11:04:14,1,0,True,229,12.0,217,131
APR-004698,River Appraisal,Single Family,Purchase,2025-08-05 11:04:14,1,1,True,28,22.0,6,111
APR-004699,Forest Appraisal,Condo,Purchase,2025-09-20 11:04:14,1,0,True,177,23.0,154,130
APR-004700,River Appraisal,Manufactured,Purchase,2025-07-25 11:04:14,1,0,False,15,9.0,6,128
APR-004701,Forest Appraisal,Manufactured,Refinance,2025-08-08 11:04:14,3,1,False,1596,13.0,166,88
APR-004702,Ocean Appraisal,Single Family,Refinance,2025-08-10 11:04:14,1,0,False,18,9.0,9,77
APR-004703,Forest Appraisal,Single Family,Purchase,2025-08-04 11:04:14,3,1,True,792,25.0,220,134
APR-004704,River Appraisal,Multi-Family,Purchase ,2025-07-24 11:04:14,1,0,True,13,7.0,6,94
APR-004705,Ocean Appraisal,Condo,Refinance,2025-09-21 11:04:14,1,0,True,15,5.0,10,65
APR-004706,Horizon Appraisal,Condo,Purchase,2025-08-06 11:04:14,1,1,False,162,23.0,139,122
APR-004707,Delta Review,Manufactured,Purchase,2025-07-20 11:04:14,1,1,False,58,46.0,12,156
APR-004708,Forest Appraisal,Manufactured,Refinance,2025-09-06 11:04:14,1,0,False,221,18.0,203,76
APR-004709,Ocean Appraisal,Condo,Refinance,2025-08-08 11:04:14,1,0,True,15,6.0,9,64
APR-004710,River Appraisal Inc.,Townhouse,Purchase,2025-08-27 11:04:14,4,1,False,1188,26.0,6,161
APR-004711,River Appraisal,Multi-Family,Purchase,2025-08-20 11:04:14,1,1,True,27,20.0,7,121
APR-004712,Forest Appraisal,Single Family,Purchase,2025-09-28 11:04:14,1,1,False,212,28.0,184,152
APR-004713,River Appraisal,Manufactured,Purchase,2025-07-28 11:04:14,1,0,False,17,11.0,6,128
APR-004714,Horizon Appraisal,Manufactured,Purchase,2025-10-09 11:04:14,3,1,False,444,13.0,202,133
APR-004715,Forest Appraisal,Single Family,Refinance,2025-09-05 11:04:14,1,0,False,142,17.0,125,66
APR-004716,Delta Appraisal,Single Family,Refinance,2025-09-11 11:04:14,1,0,True,26,16.0,10,75
APR-004717,Horizon Appraisal,Condo,Purchase,2025-09-13 11:04:14,1,0,True,153,12.0,141,114
APR-004718,Forest Appraisal,Manufactured,Purchase,2025-08-13 11:04:14,1,0,True,252,20.0,232,128
APR-004719,Delta Appraisal,Townhouse,HELOC,2025-07-20 11:04:14,1,1,False,50,41.0,9,133
APR-004720,Forest Appraisal,Manufactured,Purchase,2025-09-28 11:04:14,3,1,False,570,23.0,136,134
APR-004721,Delta Appraisal LLC,Condo,Purchase,2025-09-07 11:04:14,1,1,False,56,46.0,10,154
APR-004722,Ocean Appraisal,Manufactured,Refinance,2025-08-27 11:04:14,1,0,True,19,9.0,10,59
APR-004723,Ocean Appraisal,Manufactured,Refinance,2025-08-16 11:04:14,2,1,False,1086,14.0,8,77
APR-004724,Delta Appraisal,Townhouse,Purchase,2025-08-07 11:04:14,1,0,False,39,29.0,10,113
APR-004725,River Appraisal,Manufactured,Purchase,2025-08-17 11:04:14,2,1,True,714,20.0,4,154
APR-004726,Delta Appraisal,Townhouse,Purchase,2025-09-26 11:04:14,3,1,False,2082,38.0,8,135
APR-004727,River Appraisal,Multi-Family,Purchase,2025-09-17 11:04:14,1,0,False,15,9.0,6,133
APR-004728,Horizon Appraisal,Townhouse,Purchase,2025-09-05 11:04:14,1,1,False,201,21.0,180,116
APR-004729,Forest Appraisal,Townhouse,HELOC,2025-09-28 11:04:14,3,1,True,756,22.0,183,108
APR-004730,River Appraisal,Multi-Family,Refinance,2025-09-28 11:04:14,1,0,False,13,7.0,6,62
APR-004731,Delta Appraisal,Condo,Refinance,2025-07-31 11:04:14,1,0,False,30,17.0,13,74
APR-004732,Horizon Appraisal,Multi-Family,Refinance,2025-09-29 11:04:14,3,1,False,396,7.0,147,53
APR-004733,Ocean Appraisal,Multi-Family,Purchase,2025-08-08 11:04:14,2,1,False,732,24.0,9,144
APR-004734,Ocean Appraisal,Condo,Purchase,2025-08-28 11:04:14,1,1,False,44,34.0,10,164
APR-004735,Delta Appraisal,Multi-Family,Purchase,2025-09-22 11:04:14,3,1,False,2106,36.0,14,140
APR-004736,Ocean Appraisal,Condo,Purchase,2025-08-27 11:04:14,1,1,False,46,35.0,11,151
APR-004737,Delta Appraisal,Condo,HELOC,2025-09-21 11:04:14,1,1,True,50,35.0,15,105
APR-004738,Forest Appraisal,Single Family,Purchase,2025-10-11 11:04:14,2,1,True,906,21.0,219,137
APR-004739,Forest Appraisal,Single Family,Refinance,2025-09-05 11:04:14,1,1,True,205,26.0,179,79
APR-004740,Delta Appraisal,Single Family,Purchase,2025-07-21 11:04:14,1,1,False,47,39.0,8,144
APR-004741,River Appraisal,Manufactured,Purchase,2025-09-17 11:04:14,1,1,False,30,24.0,6,145
APR-004742,Horizon Appraisal Inc,Manufactured,Refinance,2025-09-19 11:04:14,1,0,True,163,5.0,158,59
APR-004743,Horizon Appraisal Co.,Townhouse,Purchase,2025-08-12 11:04:14,1,1,False,136,19.0,117,130
APR-004744,Delta Appraisal,Manufactured,Purchase,2025-08-16 11:04:14,1,1,False,47,33.0,14,150
APR-004745,Horizon Appraisal,Condo,heloc,2025-07-22 11:04:14,1,0,False,123,10.0,113,109
APR-004746,Ocean Appraisal,Condo,Purchase,2025-08-24 11:04:14,2,1,True,444,17.0,8,121
APR-004747,Horizon Appraisals,Manufactured,Refinance,2025-09-28 11:04:14,1,0,True,161,7.0,154,81
APR-004748,River Appraisal,Townhouse,Purchase,2025-07-25 11:04:14,1,1,True,24,20.0,4,144
APR-004749,Forest Appraisal,Single Family,HELOC,2025-09-28 11:04:14,2,1,True,840,17.0,182,103
APR-004750,Ocean Appraisal,Manufactured,Refinance,2025-10-07 11:04:14,1,0,False,22,11.0,11,72
APR-004751,Forest Appraisal,Townhouse,REFINANCE,2025-09-30 11:04:14,2,1,True,816,18.0,161,73
APR-004752,"Ocean Appraisal, Inc.",Multi-Family,Purchase,2025-08-11 11:04:14,1,0,True,31,22.0,9,150
APR-004753,River Appraisal,Condo,purchase,2025-09-20 11:04:14,2,1,False,696,17.0,4,131
APR-004754,Ocean Appraisal,Single Family,Refinance,2025-08-11 11:04:14,1,0,True,16,6.0,10,55
APR-004755,Delta Appraisal,Single Family,Purchase,2025-09-15 11:04:14,2,1,False,618,27.0,14,128
APR-004756,Forest Appraisal,Single Family,Refinance,2025-09-18 11:04:14,1,1,False,188,18.0,170,57
APR-004757,Delta Appraisal LLC,Multi-Family,HELOC,2025-08-04 11:04:14,1,0,False,31,23.0,8,103
APR-004758,Ocean Appraisal,Single Family,Refinance,2025-08-05 11:04:14,1,0,True,13,5.0,8,50
APR-004759,Forest Appraisal,Multi-Family,Purchase,2025-10-12 11:04:14,2,1,True,480,20.0,205,135
APR-004760,Horizon Appraisal Co.,Condo,Refinance,2025-10-09 11:04:14,1,0,False,207,6.0,201,58
APR-004761,Ocean Appraisal,Single Family,Purchase,2025-10-11 11:04:14,1,1,True,58,50.0,8,138
APR-004762,Ocean Appraisal,Single Family,Purchase,2025-09-06 11:04:14,2,1,True,1206,26.0,11,130
APR-004763,Forest Appraisal,Single Family,HELOC,2025-07-22 11:04:14,1,0,False,244,19.0,225,119
APR-004764,Delta Appraisal,Condo,Refinance,2025-09-12 11:04:14,1,0,True,25,13.0,12,91
APR-004765,River Appraisal,Multi-Family,Purchase ,2025-09-22 11:04:14,1,1,False,22,17.0,5,153
APR-004766,Forest Appraisal,Condo,Purchase,2025-10-04 11:04:14,2,1,True,1434,22.0,201,106
APR-004767,Ocean Appraisal,Multi-Family,Purchase,2025-08-10 11:04:14,2,1,False,456,24.0,11,117
APR-004768,Horizon Appraisal,Single Family,Purchase,2025-09-23 11:04:14,3,1,False,354,18.0,218,120
APR-004769,Forest Appraisal,Townhouse,Purchase,2025-10-10 11:04:14,1,0,False,170,18.0,152,129
APR-004770,Delta Appraisal,Condo,Purchase,2025-08-22 11:04:14,1,1,True,56,45.0,11,137
APR-004771,Ocean Appraisal,Manufactured,Purchase,2025-07-19 11:04:14,1,1,False,37,30.0,7,142
APR-004772,Horizon Appraisal,Townhouse,Refinance,2025-08-03 11:04:14,2,1,False,708,10.0,177,90
APR-004773,Ocean Appraisal,Condo,Refinance,2025-08-27 11:04:14,2,1,False,708,12.0,8,64
APR-004774,Forest Appraisal,Condo,Purchase,2025-09-03 11:04:14,1,0,True,161,23.0,138,130
APR-004775,Ocean Appraisal,Condo,Refinance,2025-09-30 11:04:14,1,0,True,20,12.0,8,74
APR-004776,River Appraisal,Multi-Family,HELOC,2025-08-30 11:04:14,1,0,True,18,11.0,7,103
APR-004777,Ocean Appraisal,Single Family,Refinance,2025-10-08 11:04:14,1,0,True,28,18.0,10,77
APR-004778,Forest Appraisal,Manufactured,Refinance,2025-09-27 11:04:14,1,0,False,170,16.0,154,70
APR-004779,River Appraisal,Manufactured,Purchase,2025-10-13 11:04:14,1,0,False,13,9.0,4,129
APR-004780,Horizon Appraisal,Condo,Refinance,2025-07-29 11:04:14,1,0,False,141,5.0,136,50
APR-004781,Horizon Appraisal,Condo,Purchase,2025-08-21 11:04:14,1,0,False,124,11.0,113,94
APR-004782,Horizon Appraisal,Townhouse,heloc,2025-09-25 11:04:14,5,1,True,480,15.0,211,96
APR-004783,Delta Appraisal,Condo,Purchase,2025-08-25 11:04:14,1,1,False,60,47.0,13,163
APR-004784,Forest Appraisal,Single Family,Refinance,2025-08-19 11:04:14,1,0,False,241,10.0,231,72
APR-004785,Forest Appraisal,Single Family,Purchase,2025-09-16 11:04:14,1,1,True,227,37.0,190,141
APR-004786,Horizon Appraisal,Condo,Purchase,2025-10-03 11:04:14,2,1,False,432,16.0,130,136
APR-004787,Horizon Appraisal,Townhouse,Purchase,2025-09-18 11:04:14,1,1,True,133,19.0,114,127
APR-004788,Ocean Appraisal,Single Family,Purchase,2025-10-04 11:04:14,1,1,True,65,55.0,10,158
APR-004789,Horizon Appraisal,Multi-Family,Refinance,2025-07-27 11:04:14,1,1,True,174,26.0,148,73
APR-004790,Horizon Appraisal,Multi-Family,Refinance,2025-07-19 11:04:14,1,0,False,141,12.0,129,75
APR-004791,Forest Appraisal,Manufactured,Purchase,2025-08-22 11:04:14,1,1,True,261,25.0,236,126
APR-004792,Ocean Appraisal Inc.,Condo,Refinance,2025-08-19 11:04:14,1,0,True,22,13.0,9,70
APR-004793,Ocean Appraisal,Single Family,Purchase,2025-08-22 11:04:14,1,1,True,39,32.0,7,121
APR-004794,Forest Appraisal,Manufactured,Purchase,2025-07-19 11:04:14,1,1,True,225,25.0,200,116
APR-004795,River-Appraisal,Multi-Family,Heloc,2025-09-06 11:04:14,2,1,False,810,16.0,6,107
APR-004796,Delta Appraisal,Multi-Family,HELOC,2025-10-06 11:04:14,1,1,False,52,39.0,13,114
APR-004797,River Appraisal,Manufactured,Purchase,2025-08-25 11:04:14,1,1,False,21,14.0,7,125
APR-004798,Ocean Appraisal,Townhouse,Refinance,2025-09-30 11:04:14,2,1,False,491,23.0,9,75
APR-004799,River Appraisal Inc.,Condo,Purchase ,2025-08-08 11:04:14,3,1,False,1830,24.0,7,134
APR-004800,River Appraisal,Condo,Purchase,2025-07-30 11:04:14,2,1,False,1290,13.0,6,137
APR-004801,River Appraisal,Single Family,Purchase,2025-07-17 11:04:14,2,1,True,438,17.0,4,143
APR-004802,Ocean Appraisal,Manufactured,Refinance,2025-08-01 11:04:14,2,1,True,588,16.0,8,69
APR-004803,Ocean Appraisal,Multi-Family,Purchase,2025-07-20 11:04:14,1,0,False,16,10.0,6,92
APR-004804,Delta Appraisal,Multi-Family,Purchase,2025-09-12 11:04:14,1,1,False,52,38.0,14,147
APR-004805,River Appraisal,Multi-Family,Purchase,2025-07-28 11:04:14,1,1,False,27,20.0,7,149
APR-004806,Forest Appraisal,Manufactured,Purchase,2025-07-22 11:04:14,2,1,False,456,26.0,173,122
APR-004807,Ocean Appraisal,Townhouse,Refinance,2025-10-10 11:04:14,1,0,False,28,19.0,9,77
APR-004808,Horizon Appraisal,Single Family,Purchase,2025-09-30 11:04:14,1,0,False,217,9.0,208,125
APR-004809,Ocean Appraisal,Multi-Family,HELOC,2025-07-24 11:04:14,1,1,False,29,20.0,9,108
APR-004810,Ocean Appraisal,Multi-Family,Purchase,2025-07-22 11:04:14,2,1,True,282,28.0,8,149
APR-004811,Horizon Appraisal,Multi-Family,Purchase,2025-07-23 11:04:14,2,1,False,612,25.0,187,114
APR-004812,Forest Appraisal,Townhouse,Purchase,2025-07-23 11:04:14,3,1,False,804,32.0,128,157
APR-004813,River Appraisal,Multi-Family,HELOC,2025-08-21 11:04:14,1,1,False,22,18.0,4,94
APR-004814,River Appraisals LLC,Condo,Purchase,2025-09-06 11:04:14,1,0,False,21,14.0,7,115
APR-004815,Ocean Appraisal,Single Family,Refinance,2025-07-20 11:04:14,1,0,False,14,5.0,9,79
APR-004816,Delta Appraisal,Manufactured,Purchase,2025-08-30 11:04:14,1,1,False,55,44.0,11,147
APR-004817,Delta Appraisal,Multi-Family,Refinance,2025-09-12 11:04:14,2,1,True,798,17.0,12,84
APR-004818,Horizon Appraisal,Single Family,Refinance,2025-09-18 11:04:14,1,0,False,162,7.0,155,67
APR-004819,Forest Appraisal Inc,Townhouse,Purchase,2025-07-17 11:04:14,1,0,True,153,20.0,133,145
APR-004820,Forest Appraisal,Manufactured,HELOC,2025-08-11 11:04:14,1,0,True,250,11.0,239,110
APR-004821,Horizon Appraisal,Townhouse,Purchase,2025-09-11 11:04:14,1,1,False,180,16.0,164,131
APR-004822,Horizon Appraisal,Condo,Refinance,2025-09-10 11:04:14,1,0,True,167,8.0,159,75
APR-004823,Ocean Appraisal,Manufactured,Refinance,2025-07-25 11:04:14,2,1,True,708,14.0,6,70
APR-004824,Forest Appraisal,Multi-Family,Refinance,2025-10-14 11:04:14,2,1,True,600,19.0,219,68
APR-004825,Ocean Appraisal,Multi-Family,Purchase,2025-08-20 11:04:14,1,1,True,41,34.0,7,119
APR-004826,Horizon Appraisal,Townhouse,Purchase,2025-08-25 11:04:14,1,1,False,213,27.0,186,136
APR-004827,Delta Appraisal,Single Family,Purchase,2025-07-25 11:04:14,2,1,False,912,23.0,10,134
APR-004828,Ocean Appraisal,Multi-Family,Refinance,2025-09-17 11:04:14,4,1,True,1122,13.0,7,65
APR-004829,Ocean Appraisal,Single Family,HELOC,2025-07-21 11:04:14,1,1,False,32,21.0,11,115
APR-004830,River Appraisal,Manufactured,Purchase,2025-09-24 11:04:14,2,1,True,738,21.0,6,150
APR-004831,Ocean Appraisal,Townhouse,Refinance,2025-09-27 11:04:14,3,1,True,552,7.0,9,64
APR-004832,Delta Appraisal,Single Family,Purchase,2025-08-17 11:04:14,2,1,False,930,30.0,8,149
APR-004833,River Appraisal,Townhouse,Purchase,2025-07-22 11:04:14,1,1,False,26,22.0,4,135
APR-004834,Delta Appraisal,Manufactured,Refinance,2025-07-21 11:04:14,2,1,False,774,11.0,10,75
APR-004835,River Appraisal,Multi-Family,Purchase,2025-10-01 11:04:14,1,0,False,14,9.0,5,128
APR-004836,Horizon Appraisal,Multi-Family,Refinance,2025-09-22 11:04:14,1,0,True,170,8.0,162,70
APR-004837,Forest Appraisal,Multi-Family,Refinance,2025-08-11 11:04:14,1,0,True,221,12.0,209,71
APR-004838,Delta Appraisal,Multi-Family,Purchase,2025-08-01 11:04:14,1,0,True,36,24.0,12,152
APR-004839,Horizon Appraisals,Single Family,Refinance,2025-08-23 11:04:14,3,1,False,1272,16.0,141,58
APR-004840,Horizon Appraisals,Condo,HELOC,2025-07-29 11:04:14,1,0,False,176,14.0,162,72
APR-004841,Forest Appraisal,Multi-Family,Purchase,2025-07-23 11:04:14,1,1,True,169,30.0,139,130
APR-004842,Horizon Appraisal,Condo,Refinance,2025-08-17 11:04:14,1,0,False,215,7.0,208,57
APR-004843,Forest Appraisal Co.,Condo,Refinance,2025-09-10 11:04:14,1,1,True,216,21.0,195,78
APR-004844,Forest Appraisal,Manufactured,Refinance,2025-09-20 11:04:14,1,1,False,193,22.0,171,68
APR-004845,Delta Appraisal,Single Family,Purchase,2025-09-27 11:04:14,1,1,False,54,45.0,9,151
APR-004846,Delta Appraisal,Single Family,Purchase,2025-07-18 11:04:14,1,1,False,48,40.0,8,137
APR-004847,River Appraisal,Condo,Purchase ,2025-09-10 11:04:14,1,1,False,26,19.0,7,147
APR-004848,Ocean Appraisal,Manufactured,Purchase,2025-07-23 11:04:14,1,0,True,29,22.0,7,129
APR-004849,Horizon Appraisal Co.,Condo,Refinance,2025-09-24 11:04:14,2,1,False,306,7.0,208,81
APR-004850,Ocean Appraisal Inc.,Condo,Purchase,2025-07-24 11:04:14,1,1,True,41,31.0,10,145
APR-004851,"Ocean Appraisal, Inc.",Townhouse,Refinance,2025-10-09 11:04:14,1,0,False,22,11.0,11,78
APR-004852,Ocean Appraisal,Single Family,Refinance,2025-09-24 11:04:14,1,0,False,21,11.0,10,84
